iter	Accuracy	Logloss
886	0.9196880031	0.2742216763
887	0.9196880031	0.2742212447
888	0.9196880031	0.2742203063
889	0.9196880031	0.2742199644
890	0.9196880031	0.2742178553
891	0.9196880031	0.2742175912
892	0.9196880031	0.2742164563
893	0.9196880031	0.274215124
894	0.9196880031	0.2742132747
895	0.9196880031	0.2742113529
896	0.9196880031	0.2742108104
897	0.9196880031	0.2742099568
898	0.9196880031	0.2742096691
899	0.9196880031	0.274208445
900	0.9196880031	0.2742078357
901	0.9196880031	0.2742072486
902	0.9196880031	0.274207064
903	0.9196880031	0.2742065486
904	0.9196880031	0.2742054678
905	0.9196880031	0.2742033097
906	0.9196880031	0.274202799
907	0.9196880031	0.2742000473
908	0.9196880031	0.2741994017
909	0.9196880031	0.2741983174
910	0.9196880031	0.2741961751
911	0.9196880031	0.2741949996
912	0.9196880031	0.2741937572
913	0.9196880031	0.274193057
914	0.9196880031	0.2741918625
915	0.9196880031	0.27419115
916	0.9196880031	0.2741894504
917	0.9196880031	0.2741888056
918	0.9196880031	0.2741875884
919	0.9196880031	0.2741862299
920	0.9196880031	0.2741856686
921	0.9196880031	0.274185042
922	0.9196880031	0.2741831423
923	0.9196880031	0.2741822779
924	0.9196880031	0.2741818093
925	0.9196880031	0.2741793052
926	0.9196880031	0.2741780521
927	0.9196880031	0.2741774993
928	0.9196880031	0.2741763182
929	0.9196880031	0.274175811
930	0.9196880031	0.2741742195
931	0.9196880031	0.2741732198
932	0.9196880031	0.2741725863
933	0.9196880031	0.2741718859
934	0.9196880031	0.2741688364
935	0.9196880031	0.2741683749
936	0.9196880031	0.27416596
937	0.9196880031	0.2741647756
938	0.9196880031	0.2741625583
939	0.9196897473	0.2741612928
940	0.9196897473	0.2741601261
941	0.9196897473	0.2741600062
942	0.9196897473	0.2741592125
943	0.9196897473	0.2741581602
944	0.9196897473	0.2741576159
945	0.9196897473	0.2741565582
946	0.9196897473	0.2741558872
947	0.9196897473	0.2741539596
948	0.9196897473	0.2741531516
949	0.9196897473	0.2741524187
950	0.9196897473	0.2741509921
951	0.9196897473	0.2741505748
952	0.9196897473	0.2741481662
953	0.9196897473	0.2741469966
954	0.9196897473	0.2741467104
955	0.9196897473	0.2741446268
956	0.9196897473	0.2741442474
957	0.9196914914	0.2741423506
958	0.9196914914	0.2741414605
959	0.9196914914	0.2741403741
960	0.9196914914	0.274139967
961	0.9196914914	0.2741387293
962	0.9196914914	0.2741384392
963	0.9196914914	0.2741375793
964	0.9196914914	0.2741361995
965	0.9196914914	0.2741350329
966	0.9196914914	0.2741344576
967	0.9196914914	0.2741334653
968	0.9196914914	0.274132818
969	0.9196914914	0.2741315931
970	0.9196914914	0.2741311179
971	0.9196914914	0.2741304172
972	0.9196914914	0.2741292877
973	0.9196914914	0.2741289232
974	0.9196914914	0.2741283297
975	0.9196914914	0.2741261542
976	0.9196914914	0.2741245294
977	0.9196914914	0.2741235653
978	0.9196914914	0.2741226484
979	0.9196914914	0.2741216948
980	0.9196914914	0.2741209953
981	0.9196914914	0.2741206468
982	0.9196914914	0.2741197678
983	0.9196914914	0.2741188489
984	0.9196914914	0.2741169524
985	0.9196914914	0.2741163066
986	0.9196914914	0.2741151186
987	0.9196914914	0.2741144816
988	0.9196914914	0.2741130107
989	0.9196914914	0.274112054
990	0.9196914914	0.2741108363
991	0.9196914914	0.2741104028
992	0.9196914914	0.2741096649
993	0.9196914914	0.2741087088
994	0.9196914914	0.2741070742
995	0.9196914914	0.2741059872
996	0.9196914914	0.2741050575
997	0.9196914914	0.2741044252
998	0.9196914914	0.2741038032
999	0.9196914914	0.274102686
